[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNG00650	CNG00650-t26_1	 CNAG_07995	
CNG00650	CNG00650-t26_2	 CNAG_07995	
CNG00660	CNG00660-t26_1	 CNAG_03528	
CNG00670	CNG00670-t26_1	 CNAG_03527	
CNG00680	CNG00680-t26_1	 CNAG_03526	
CNG00690	CNG00690-t26_1	 CNAG_03525	
CNG00700	CNG00700-t26_1	 CNAG_03524	
CNG00705	CNG00705-t26_1	 CNAG_03523	
CNG00710	CNG00710-t26_1	 CNAG_03522	
CNG00720	CNG00720-t26_1	 CNAG_03521	
CNG00730	CNG00730-t26_1	 CNAG_03520	
CNG00740	CNG00740-t26_1	 CNAG_03519	
CNG00750	CNG00750-t26_1	 CNAG_03517	
CNG00770	CNG00770-t26_1	 CNAG_03516	
CNG00780	CNG00780-t26_1	 CNAG_07741	
CNG00790	CNG00790-t26_1	 CNAG_07740	
CNG00800	CNG00800-t26_1	 CNAG_03513	
CNG00810	CNG00810-t26_1	 CNAG_03512	
CNG00820	CNG00820-t26_1	 CNAG_03511	
CNG00830	CNG00830-t26_1	 CNAG_03510	
CNG00840	CNG00840-t26_1	 CNAG_03509	
CNG00850	CNG00850-t26_1	 CNAG_03508	
CNG00860	CNG00860-t26_1	 CNAG_03507	
CNG00870	CNG00870-t26_1	 CNAG_07739	
CNG00890	CNG00890-t26_1	 CNAG_03504	
CNG00895	CNG00895-t26_1	 CNAG_12790	
CNG00900	CNG00900-t26_1	 CNAG_03450, CNAG_03503	
CNG00910	CNG00910-t26_1	 CNAG_03502	
CNG00920	CNG00920.mRNA	 CNAG_12789	
CNG00930	CNG00930-t26_1	 CNAG_03500	
CNG00940	CNG00940-t26_1	 CNAG_03499	
CNG00950	CNG00950-t26_1	 CNAG_03498	
CNG00960	CNG00960-t26_1	 CNAG_03497	
CNG00965	CNG00965-t26_1	 CNAG_03496	
CNG00970	CNG00970-t26_1	 CNAG_03495	
CNG00980	CNG00980-t26_1	 CNAG_03494	
CNG00990	CNG00990-t26_1	 CNAG_03493	
CNG01000	CNG01000-t26_1	 CNAG_03492	
CNG01010	CNG01010-t26_1	 CNAG_03491	
CNG01020	CNG01020-t26_1	 CNAG_03490	
CNG01020	CNG01020-t26_2	 CNAG_03490	
CNG01030	CNG01030-t26_1	 CNAG_03489	
CNG01040	CNG01040-t26_1	 CNAG_03488	
CNG01050	CNG01050-t26_1	 CNAG_03487	
CNG01060	CNG01060-t26_1	 CNAG_03486	
CNG01060	CNG01060-t26_2	 CNAG_03486	
CNG01070	CNG01070-t26_1	 CNAG_03485	
CNG01080	CNG01080-t26_1	 CNAG_03484	
CNG01090	CNG01090-t26_1	 CNAG_03483	
CNG01100	CNG01100-t26_1	 CNAG_03482	
CNG01105	CNG01105-t26_1	 CNAG_03481	
CNG01130	CNG01130-t26_1	 CNAG_03480	
CNG01140	CNG01140-t26_1	 CNAG_03479	
CNG01150	CNG01150-t26_1	 CNAG_03476	
CNG01160	CNG01160-t26_1	 CNAG_03475	
CNG01170	CNG01170-t26_1	 CNAG_03474	
CNG01190	CNG01190-t26_1	 CNAG_03473	
CNG01200	CNG01200-t26_1	 CNAG_07736	
CNG01210	CNG01210-t26_1	 CNAG_07735	
CNG01220	CNG01220-t26_1	 CNAG_03467	
CNG01230	CNG01230-t26_1	 CNAG_03466	
CNG01230	CNG01230-t26_2	 CNAG_03466	
CNG01230	CNG01230-t26_3	 CNAG_03466	
CNG01240	CNG01240-t26_1	 CNAG_03464, CNAG_03465	
CNG01250	CNG01250-t26_1	 CNAG_03464, CNAG_03465	
CNG01250	CNG01250-t26_2	 CNAG_03464, CNAG_03465	
CNG01260	CNG01260-t26_1	 CNAG_03463	
CNG01260	CNG01260-t26_2	 CNAG_03463	
CNG01270	CNG01270-t26_1	 CNAG_03461	
CNG01280	CNG01280-t26_1	 CNAG_03460	
CNG01290	CNG01290-t26_1	 CNAG_03459	
CNG01300	CNG01300-t26_1	 CNAG_03458	
CNG01310	CNG01310-t26_1	 CNAG_03457	
CNG01320	CNG01320-t26_1	 CNAG_03456	
CNG01325	CNG01325-t26_1	 CNAG_03455	
CNG01330	CNG01330-t26_1	 CNAG_03454	
CNG01340	CNG01340-t26_1	 CNAG_03453	
CNG01350	CNG01350-t26_1	 CNAG_03452	
CNG01360	CNG01360-t26_1	 CNAG_03451	
CNG01370	CNG01370-t26_1	 CNAG_03450, CNAG_03503	
CNG01380	CNG01380-t26_1	 CNAG_03449	
CNG01390	CNG01390-t26_1	 CNAG_03448	
CNG01400	CNG01400-t26_1	 CNAG_03447	
CNG01410	CNG01410-t26_1	 CNAG_03446	
CNG01420	CNG01420-t26_1	 CNAG_03445	
CNG01430	CNG01430-t26_1	 CNAG_03444	
CNG01440	CNG01440-t26_1	 CNAG_03442	
CNG01450	CNG01450-t26_1	 CNAG_03441	
CNG01460	CNG01460-t26_1	 CNAG_03440	
CNG01470	CNG01470-t26_1	 CNAG_03439	
CNG01480	CNG01480-t26_1	 CNAG_03438	
CNG01480	CNG01480-t26_2	 CNAG_03438	
CNG01485	CNG01485-t26_1	 CNAG_03437	
CNG01490	CNG01490-t26_1	 CNAG_03436	
CNG01490	CNG01490-t26_2	 CNAG_03436	
CNG01500	CNG01500-t26_1	 CNAG_03435	
CNG01510	CNG01510-t26_1	 CNAG_03434	
CNG01530	CNG01530-t26_1	 CNAG_03433	
CNG01530	CNG01530-t26_2	 CNAG_03433	
CNG01540	CNG01540-t26_1	 CNAG_03432	
CNG01550	CNG01550-t26_1	 CNAG_03431	
CNG01560	CNG01560-t26_1	 CNAG_07732	
CNG01570	CNG01570-t26_1	 CNAG_07731	
CNG01580	CNG01580-t26_1	 CNAG_07730	
CNG01590	CNG01590-t26_1	 CNAG_03427	
CNG01600	CNG01600-t26_1	 CNAG_03426	
CNG01610	CNG01610-t26_1	 CNAG_03425	
CNG01615	CNG01615-t26_1	 CNAG_03424	
CNG01620	CNG01620-t26_1	 CNAG_03423	
CNG01630	CNG01630-t26_1	 CNAG_03422	
CNG01635	CNG01635-t26_1	 CNAG_03421	
CNG01640	CNG01640-t26_1	 CNAG_03420	
CNG01650	CNG01650-t26_1	 CNAG_03419	
CNG01660	CNG01660-t26_1	 CNAG_03418	
CNG01670	CNG01670-t26_1	 CNAG_03417	
CNG01680	CNG01680-t26_1	 CNAG_03416	
CNG01690	CNG01690-t26_1	 CNAG_03415	
CNG01700	CNG01700-t26_1	 CNAG_03414	
CNG01710	CNG01710-t26_1	 CNAG_03413	
CNG01720	CNG01720-t26_1	 CNAG_03412	
CNG01730	CNG01730-t26_1	 CNAG_03411	
CNG01740	CNG01740-t26_1	 CNAG_03410	
CNG01750	CNG01750-t26_1	 CNAG_03409	
CNG01760	CNG01760-t26_1	 CNAG_03408	
CNG01770	CNG01770-t26_1	 CNAG_03406	
CNG01780	CNG01780-t26_1	 CNAG_03405	
CNG01790	CNG01790-t26_1	 CNAG_03404	
CNG01790	CNG01790-t26_2	 CNAG_03404	
CNG01800	CNG01800-t26_1	 CNAG_03403	
CNG01810	CNG01810-t26_1	 CNAG_03402	
CNG01820	CNG01820-t26_1	 CNAG_03401	
CNG01830	CNG01830-t26_1	 CNAG_03400	
CNG01840	CNG01840-t26_1	 CNAG_10099	
CNG01850	CNG01850-t26_1	 CNAG_03399	
CNG01860	CNG01860-t26_1	 CNAG_03398	
CNG01870	CNG01870-t26_1	 CNAG_03398	
CNG01880	CNG01880-t26_1	 CNAG_03397	
CNG01890	CNG01890-t26_1	 CNAG_03396	
CNG01900	CNG01900-t26_1	 CNAG_03395	
CNG01910	CNG01910-t26_1	 CNAG_03394	
CNG01920	CNG01920-t26_1	 CNAG_03393	
CNG01930	CNG01930-t26_1	 CNAG_03392	
CNG01940	CNG01940-t26_1	 CNAG_03391	
CNG01950	CNG01950-t26_1	 CNAG_03390	
CNG01960	CNG01960-t26_1	 CNAG_03389	
CNG01980	CNG01980-t26_1	 CNAG_03386	
CNG01990	CNG01990-t26_1	 CNAG_03385	
CNG02000	CNG02000-t26_1	 CNAG_03384	
CNG02010	CNG02010-t26_1	 CNAG_03383	
CNG02020	CNG02020-t26_1	 CNAG_03382	
CNG02030	CNG02030-t26_1	 CNAG_03381	
CNG02035	CNG02035-t26_1	 CNAG_03380	
CNG02040	CNG02040-t26_1	 CNAG_03379	
CNG02050	CNG02050-t26_1	 CNAG_03378	
CNG02060	CNG02060-t26_1	 CNAG_03377	
CNG02070	CNG02070-t26_1	 CNAG_03376	
CNG02070	CNG02070-t26_2	 CNAG_03376	
CNG02070	CNG02070-t26_3	 CNAG_03376	
CNG02080	CNG02080-t26_1	 CNAG_03375	
CNG02090	CNG02090-t26_1	 CNAG_03374	
CNG02095	CNG02095-t26_1	 CNAG_03373	
CNG02100	CNG02100-t26_1	 CNAG_03372	
CNG02110	CNG02110-t26_1	 CNAG_07725	
CNG02120	CNG02120-t26_1	 CNAG_03370	
CNG02130	CNG02130-t26_1	 CNAG_03369	
CNG02140	CNG02140-t26_1	 CNAG_03368	
CNG02150	CNG02150-t26_1	 CNAG_03367	
CNG02160	CNG02160-t26_1	 CNAG_03366	
CNG02170	CNG02170-t26_1	 CNAG_03365	
CNG02173	CNG02173-t26_1	 CNAG_03364	
CNG02175	CNG02175-t26_1	 CNAG_03363	
CNG02180	CNG02180-t26_1	 CNAG_03362	
CNG02190	CNG02190-t26_1	 CNAG_03361	
CNG02200	CNG02200-t26_1	 CNAG_03360	
CNG02210	CNG02210-t26_1	 CNAG_03359	
CNG02220	CNG02220-t26_1	 CNAG_03358	
CNG02220	CNG02220-t26_2	 CNAG_03358	
CNG02230	CNG02230-t26_1	 CNAG_03357	
CNG02235	CNG02235-t26_1	 CNAG_03356	
CNG02240	CNG02240-t26_1	 CNAG_03355	
CNG02245	CNG02245-t26_1	 CNAG_03354	
CNG02250	CNG02250-t26_1	 CNAG_03353	
CNG02260	CNG02260-t26_1	 CNAG_03352	
CNG02270	CNG02270-t26_1	 CNAG_07724	
CNG02290	CNG02290-t26_1	 CNAG_03349	
CNG02300	CNG02300-t26_1	 CNAG_03348	
CNG02310	CNG02310-t26_1	 CNAG_03347	
CNG02320	CNG02320-t26_1	 CNAG_10098	
CNG02330	CNG02330-t26_1	 CNAG_03346	
CNG02350	CNG02350-t26_1	 CNAG_03345	
CNG02355	CNG02355-t26_1	 CNAG_03344	
CNG02360	CNG02360-t26_1	 CNAG_03343	
CNG02370	CNG02370-t26_1	 CNAG_03342	
CNG02380	CNG02380-t26_1	 CNAG_03341	
CNG02390	CNG02390-t26_1	 CNAG_03340	
CNG02400	CNG02400-t26_1	 CNAG_03339	
CNG02410	CNG02410-t26_1	 CNAG_03338	
CNG02420	CNG02420-t26_1	 CNAG_03337	
CNG02430	CNG02430-t26_1	 CNAG_03336	
CNG02440	CNG02440-t26_1	 CNAG_03335	
CNG02460	CNG02460-t26_1	 CNAG_03333	
CNG02470	CNG02470-t26_1	 CNAG_03332	
CNG02480	CNG02480-t26_1	 CNAG_03331	
CNG02490	CNG02490-t26_1	 CNAG_03330	
CNG02500	CNG02500-t26_1	 CNAG_03329	
CNG02510	CNG02510-t26_1	 CNAG_03328	
CNG02515	CNG02515-t26_1	 CNAG_03327	
CNG02520	CNG02520-t26_1	 CNAG_03326	
CNG02530	CNG02530-t26_1	 CNAG_03325	
CNG02540	CNG02540-t26_1	 CNAG_03324	
CNG02550	CNG02550-t26_1	 CNAG_03323	
CNG02560	CNG02560-t26_1	 CNAG_03322	
CNG02570	CNG02570-t26_1	 CNAG_03321	
CNG02580	CNG02580-t26_1	 CNAG_03320	
CNG02590	CNG02590-t26_1	 CNAG_03319	
CNG02600	CNG02600-t26_1	 CNAG_03318	
CNG02610	CNG02610-t26_1	 CNAG_03317	
CNG02620	CNG02620-t26_1	 CNAG_03316	
CNG02630	CNG02630-t26_1	 CNAG_03315	
CNG02640	CNG02640-t26_1	 CNAG_03314	
CNG02650	CNG02650-t26_1	 CNAG_03313	
CNG02660	CNG02660-t26_1	 CNAG_03312	
CNG02670	CNG02670-t26_1	 CNAG_03311	
CNG02680	CNG02680-t26_1	 CNAG_03310	
CNG02690	CNG02690-t26_1	 CNAG_03309	
CNG02700	CNG02700-t26_1	 CNAG_03308	
CNG02710	CNG02710-t26_1	 CNAG_03306	
CNG02720	CNG02720-t26_1	 CNAG_03305	
CNG02730	CNG02730-t26_1	 CNAG_03304	
CNG02740	CNG02740-t26_1	 CNAG_03303	
CNG02750	CNG02750-t26_1	 CNAG_03302	
CNG02760	CNG02760-t26_1	 CNAG_03301	
CNG02770	CNG02770-t26_1	 CNAG_03300	
CNG02780	CNG02780-t26_1	 CNAG_03299	
CNG02790	CNG02790-t26_1	 CNAG_03298	
CNG02790	CNG02790-t26_2	 CNAG_03298	
CNG02800	CNG02800-t26_1	 CNAG_03297	
CNG02810	CNG02810-t26_1	 CNAG_03296	
CNG02820	CNG02820-t26_1	 CNAG_03295	
CNG02825	CNG02825-t26_1	 CNAG_03294	
CNG02830	CNG02830-t26_1	 CNAG_03293	
CNG02840	CNG02840-t26_1	 CNAG_03291	
CNG02850	CNG02850-t26_1	 CNAG_03290	
CNG02860	CNG02860-t26_1	 CNAG_03289	
CNG02870	CNG02870-t26_1	 CNAG_03288	
CNG02880	CNG02880-t26_1	 CNAG_03287	
CNG02890	CNG02890-t26_1	 CNAG_03286	
CNG02900	CNG02900-t26_1	 CNAG_03285	
CNG02910	CNG02910-t26_1	 CNAG_03284	
CNG02920	CNG02920-t26_1	 CNAG_03283	
CNG02930	CNG02930-t26_1	 CNAG_03282	
CNG02940	CNG02940-t26_1	 CNAG_03281	
CNG02940	CNG02940-t26_2	 CNAG_03281	
CNG02950	CNG02950-t26_1	 CNAG_03280	
CNG02960	CNG02960-t26_1	 CNAG_03279	
CNG03010	CNG03010-t26_1	 CNAG_03277	
CNG03015	CNG03015-t26_1	 CNAG_03276	
CNG03020	CNG03020-t26_1	 CNAG_03275	
CNG03030	CNG03030-t26_1	 CNAG_03274	
CNG03040	CNG03040-t26_1	 CNAG_03273	
CNG03050	CNG03050-t26_1	 CNAG_03272	
CNG03060	CNG03060-t26_1	 CNAG_03271	
CNG03070	CNG03070-t26_1	 CNAG_03270	
CNG03080	CNG03080-t26_1	 CNAG_03269	
CNG03080	CNG03080-t26_2	 CNAG_03269	
CNG03085	CNG03085-t26_1	 CNAG_03268	
CNG03090	CNG03090-t26_1	 CNAG_03267	
CNG03100	CNG03100-t26_1	 CNAG_03225, CNAG_03266	
CNG03110	CNG03110-t26_1	 CNAG_03265	
CNG03120	CNG03120-t26_1	 CNAG_03264	
CNG03130	CNG03130-t26_1	 CNAG_03263	
CNG03140	CNG03140-t26_1	 CNAG_03262	
CNG03150	CNG03150-t26_1	 CNAG_03261	
CNG03160	CNG03160-t26_1	 CNAG_03260	
CNG03170	CNG03170-t26_1	 CNAG_03259	
CNG03180	CNG03180-t26_1	 CNAG_03258	
CNG03180	CNG03180-t26_2	 CNAG_03258	
CNG03210	CNG03210-t26_1	 CNAG_12746, CNAG_12747	
CNG03220	CNG03220-t26_1	 CNAG_03251	
CNG03230	CNG03230-t26_1	 CNAG_03250	
CNG03240	CNG03240-t26_1	 CNAG_03186, CNAG_03249	
CNG03250	CNG03250-t26_1	 CNAG_03248	
CNG03260	CNG03260-t26_1	 CNAG_03247	
CNG03270	CNG03270-t26_1	 CNAG_03246	
CNG03280	CNG03280-t26_1	 CNAG_03245	
CNG03290	CNG03290-t26_1	 CNAG_03244	
CNG03290	CNG03290-t26_2	 CNAG_03244	
CNG03290	CNG03290-t26_3	 CNAG_03244	
CNG03300	CNG03300-t26_1	 CNAG_03243	
CNG03300	CNG03300-t26_2	 CNAG_03243	
CNG03300	CNG03300-t26_3	 CNAG_03243	
CNG03310	CNG03310-t26_1	 CNAG_03242	
CNG03320	CNG03320-t26_1	 CNAG_03241	
CNG03330	CNG03330-t26_1	 CNAG_03240	
CNG03335	CNG03335-t26_1	 CNAG_03239	
CNG03340	CNG03340-t26_1	 CNAG_03238	
CNG03350	CNG03350-t26_1	 CNAG_03237	
CNG03360	CNG03360-t26_1	 CNAG_03236	
CNG03370	CNG03370-t26_1	 CNAG_03235	
CNG03380	CNG03380-t26_1	 CNAG_03234	
CNG03390	CNG03390-t26_1	 CNAG_03230, CNAG_03233	
CNG03400	CNG03400-t26_1	 CNAG_03232	
CNG03410	CNG03410.mRNA	 CNAG_12742	
CNG03440	CNG03440-t26_1	 CNAG_03230, CNAG_03233	
CNG03450	CNG03450-t26_1	 CNAG_03229	
CNG03460	CNG03460-t26_1	 CNAG_03228	
CNG03470	CNG03470-t26_1	 CNAG_03227	
CNG03480	CNG03480-t26_1	 CNAG_03226	
CNG03480	CNG03480-t26_2	 CNAG_03226	
CNG03490	CNG03490-t26_1	 CNAG_03225, CNAG_03266	
CNG03495	CNG03495-t26_1	 CNAG_03224	
CNG03500	CNG03500-t26_1	 CNAG_03223	
CNG03510	CNG03510-t26_1	 CNAG_03222	
CNG03520	CNG03520-t26_1	 CNAG_03221	
CNG03530	CNG03530-t26_1	 CNAG_03220	
CNG03540	CNG03540-t26_1	 CNAG_07720	
CNG03550	CNG03550-t26_1	 CNAG_07719	
CNG03560	CNG03560-t26_1	 CNAG_03217	
CNG03570	CNG03570-t26_1	 CNAG_03216	
CNG03580	CNG03580-t26_1	 CNAG_03215	
CNG03590	CNG03590-t26_1	 CNAG_03214	
CNG03600	CNG03600-t26_1	 CNAG_03213	
CNG03610	CNG03610-t26_1	 CNAG_03212	
CNG03615	CNG03615-t26_1	 CNAG_03211	
CNG03620	CNG03620-t26_1	 CNAG_03210	
CNG03630	CNG03630-t26_1	 CNAG_07718	
CNG03635	CNG03635-t26_1	 CNAG_07718	
CNG03640	CNG03640-t26_1	 CNAG_03206	
CNG03650	CNG03650-t26_1	 CNAG_03205	
CNG03655	CNG03655-t26_1	 CNAG_03204	
CNG03660	CNG03660-t26_1	 CNAG_03203	
CNG03670	CNG03670-t26_1	 CNAG_03202	
CNG03680	CNG03680-t26_1	 CNAG_07717	
CNG03690	CNG03690-t26_1	 CNAG_07716	
CNG03700	CNG03700-t26_1	 CNAG_10097	
CNG03710	CNG03710-t26_1	 CNAG_03199	
CNG03720	CNG03720-t26_1	 CNAG_03198	
CNG03725	CNG03725-t26_1	 CNAG_03197	
CNG03730	CNG03730-t26_1	 CNAG_03196	
CNG03750	CNG03750-t26_1	 CNAG_03194	
CNG03755	CNG03755-t26_1	 CNAG_03193	
CNG03760	CNG03760-t26_1	 CNAG_03192	
CNG03770	CNG03770-t26_1	 CNAG_10096	
CNG03780	CNG03780-t26_1	 CNAG_03191	
CNG03790	CNG03790-t26_1	 CNAG_03190	
CNG03800	CNG03800-t26_1	 CNAG_03189	
CNG03810	CNG03810-t26_1	 CNAG_03188	
CNG03820	CNG03820-t26_1	 CNAG_03187	
CNG03830	CNG03830-t26_1	 CNAG_03186, CNAG_03249	
CNG03840	CNG03840-t26_1	 CNAG_03185	
CNG03850	CNG03850-t26_1	 CNAG_03184	
CNG03860	CNG03860-t26_1	 CNAG_03183	
CNG03870	CNG03870-t26_1	 CNAG_03182	
CNG03875	CNG03875-t26_1	 CNAG_03181	
CNG03880	CNG03880-t26_1	 CNAG_07715	
CNG03890	CNG03890-t26_1	 CNAG_03179	
CNG03890	CNG03890-t26_2	 CNAG_03179	
CNG03895	CNG03895-t26_1	 CNAG_03178	
CNG03900	CNG03900-t26_1	 CNAG_03177	
CNG03910	CNG03910-t26_1	 CNAG_10095, CNAG_12732	
CNG03920	CNG03920-t26_1	 CNAG_03176	
CNG03930	CNG03930-t26_1	 CNAG_03175	
CNG03935	CNG03935-t26_1	 CNAG_03174	
CNG03940	CNG03940-t26_1	 CNAG_03173	
CNG03950	CNG03950-t26_1	 CNAG_03172	
CNG03960	CNG03960-t26_1	 CNAG_03171	
CNG03970	CNG03970-t26_1	 CNAG_03170	
CNG03980	CNG03980-t26_1	 CNAG_10094	
CNG03985	CNG03985-t26_1	 CNAG_03169	
CNG03990	CNG03990-t26_1	 CNAG_03168	
CNG04000	CNG04000-t26_1	 CNAG_03167	
CNG04010	CNG04010-t26_1	 CNAG_03166	
CNG04020	CNG04020-t26_1	 CNAG_03165	
CNG04025	CNG04025-t26_1	 CNAG_03164	
CNG04030	CNG04030-t26_1	 CNAG_03163	
CNG04050	CNG04050-t26_1	 CNAG_03162	
CNG04055	CNG04055-t26_1	 CNAG_03161	
CNG04060	CNG04060.mRNA	 CNAG_12728	
CNG04070	CNG04070-t26_1	 CNAG_03160	
CNG04080	CNG04080-t26_1	 CNAG_03159	
CNG04090	CNG04090-t26_1	 CNAG_03158	
CNG04100	CNG04100-t26_1	 CNAG_03157	
CNG04110	CNG04110-t26_1	 CNAG_03156	
CNG04120	CNG04120-t26_1	 CNAG_03155	
CNG04125	CNG04125-t26_1	 CNAG_03154	
CNG04140	CNG04140-t26_1	 CNAG_03152	
CNG04150	CNG04150-t26_1	 CNAG_03151	
CNG04160	CNG04160-t26_1	 CNAG_03150	
CNG04170	CNG04170-t26_1	 CNAG_03149	
CNG04180	CNG04180-t26_1	 CNAG_03148	
CNG04190	CNG04190-t26_1	 CNAG_03147	
CNG04200	CNG04200-t26_1	 CNAG_03146	
CNG04210	CNG04210-t26_1	 CNAG_03144	
CNG04220	CNG04220-t26_1	 CNAG_03143	
CNG04230	CNG04230-t26_1	 CNAG_03142	
CNG04235	CNG04235-t26_1	 CNAG_03141	
CNG04240	CNG04240-t26_1	 CNAG_03140	
CNG04240	CNG04240-t26_2	 CNAG_03140	
CNG04250	CNG04250-t26_1	 CNAG_03139	
CNG04260	CNG04260-t26_1	 CNAG_03138	
CNG04270	CNG04270-t26_1	 CNAG_03137	
CNG04280	CNG04280-t26_1	 CNAG_03136	
CNG04290	CNG04290-t26_1	 CNAG_03135	
CNG04300	CNG04300-t26_1	 CNAG_03134	
CNG04310	CNG04310-t26_1	 CNAG_03133	
CNG04320	CNG04320-t26_1	 CNAG_07712	
CNG04330	CNG04330-t26_1	 CNAG_03130	
CNG04340	CNG04340-t26_1	 CNAG_03129	
CNG04350	CNG04350-t26_1	 CNAG_03128	
CNG04360	CNG04360-t26_1	 CNAG_03127	
CNG04365	CNG04365-t26_1	 CNAG_03126	
CNG04370	CNG04370-t26_1	 CNAG_03125	
CNG04370	CNG04370-t26_2	 CNAG_03125	
CNG04380	CNG04380-t26_1	 CNAG_03124	
CNG04390	CNG04390-t26_1	 CNAG_03123	
CNG04400	CNG04400-t26_1	 CNAG_10093	
CNG04410	CNG04410-t26_1	 CNAG_03121	
CNG04420	CNG04420-t26_1	 CNAG_03120	
CNG04425	CNG04425-t26_1	 CNAG_03119	
CNG04430	CNG04430-t26_1	 CNAG_03118	
CNG04440	CNG04440-t26_1	 CNAG_03117	
CNG04450	CNG04450-t26_1	 CNAG_03116	
CNG04460	CNG04460-t26_1	 CNAG_03115	
CNG04470	CNG04470-t26_1	 CNAG_03114	
CNG04480	CNG04480-t26_1	 CNAG_03113	
CNG04490	CNG04490-t26_1	 CNAG_07994	
CNG04520	CNG04520-t26_1	 CNAG_10092	
CNG04530	CNG04530-t26_1	 CNAG_03110	
CNG04540	CNG04540-t26_1	 CNAG_03109	
CNG04550	CNG04550-t26_1	 CNAG_03108	
CNG04560	CNG04560-t26_1	 CNAG_10091	
CNG04575	CNG04575-t26_1	 CNAG_03107	
CNG04580	CNG04580-t26_1	 CNAG_03106	
CNG04600	CNG04600-t26_1	 CNAG_03104	
CNG04610	CNG04610-t26_1	 CNAG_03103	
CNG04620	CNG04620-t26_1	 CNAG_03102	
CNG04630	CNG04630-t26_1	 CNAG_03101	
CNG04650	CNG04650-t26_1	 CNAG_03100	
CNG04660	CNG04660-t26_1	 CNAG_03099	
CNG04670	CNG04670-t26_1	 CNAG_03098	
CNG04675	CNG04675-t26_1	 CNAG_03097	
CNG04680	CNG04680-t26_1	 CNAG_03096	
CNG04690	CNG04690-t26_1	 CNAG_07708	
CNH00010	CNH00010-t26_1	 CNAG_05334	
CNH00020	CNH00020-t26_1	 CNAG_05336	
CNH00030	CNH00030-t26_1	 CNAG_05337	
CNH00040	CNH00040-t26_1	 CNAG_05339	
CNH00070	CNH00070-t26_1	 CNAG_05340	
CNH00075	CNH00075-t26_1	 CNAG_05341	
CNH00080	CNH00080-t26_1	 CNAG_05342	
CNH00085	CNH00085-t26_1	 CNAG_05343	
CNH00090	CNH00090-t26_1	 CNAG_05343	
CNH00100	CNH00100-t26_1	 CNAG_05344	
CNH00110	CNH00110-t26_1	 CNAG_07869	
CNH00120	CNH00120-t26_1	 CNAG_07032	
CNH00130	CNH00130-t26_1	 CNAG_07033	
CNH00140	CNH00140-t26_1	 CNAG_05348	
CNH00150	CNH00150-t26_1	 CNAG_05349	
CNH00150	CNH00150-t26_2	 CNAG_05349	
CNH00160	CNH00160-t26_1	 CNAG_05350	
CNH00170	CNH00170-t26_1	 CNAG_05351	
CNH00180	CNH00180-t26_1	 CNAG_05352	
CNH00200	CNH00200-t26_1	 CNAG_05353	
CNH00210	CNH00210-t26_1	 CNAG_05354	
CNH00220	CNH00220-t26_1	 CNAG_05355	
CNH00230	CNH00230-t26_1	 CNAG_03519	
CNH00235	CNH00235-t26_1	 CNAG_05357	
CNH00260	CNH00260-t26_1	 CNAG_05358	
CNH00270	CNH00270-t26_1	 CNAG_05359	
CNH00280	CNH00280-t26_1	 CNAG_05360	
CNH00290	CNH00290-t26_1	 CNAG_08022	
CNH00300	CNH00300-t26_1	 CNAG_05363	
CNH00310	CNH00310-t26_1	 CNAG_10145	
CNH00320	CNH00320-t26_1	 CNAG_05364	
CNH00330	CNH00330-t26_1	 CNAG_05365	
CNH00340	CNH00340-t26_1	 CNAG_05366	
CNH00350	CNH00350-t26_1	 CNAG_05367	
CNH00360	CNH00360-t26_1	 CNAG_07873	
CNH00370	CNH00370-t26_1	 CNAG_05369	
CNH00380	CNH00380-t26_1	 CNAG_05370	
CNH00390	CNH00390-t26_1	 CNAG_05371	
CNH00400	CNH00400-t26_1	 CNAG_05372	
CNH00410	CNH00410-t26_1	 CNAG_05373	
CNH00420	CNH00420-t26_1	 CNAG_05374	
CNH00430	CNH00430-t26_1	 CNAG_05375	
CNH00440	CNH00440-t26_1	 CNAG_05376	
CNH00460	CNH00460-t26_1	 CNAG_05378	
CNH00470	CNH00470-t26_1	 CNAG_05379	
CNH00480	CNH00480-t26_1	 CNAG_05380	
CNH00490	CNH00490-t26_1	 CNAG_07874	
CNH00500	CNH00500-t26_1	 CNAG_05383	
CNH00510	CNH00510-t26_1	 CNAG_05384	
CNH00520	CNH00520-t26_1	 CNAG_05385	
CNH00530	CNH00530-t26_1	 CNAG_05386	
CNH00540	CNH00540-t26_1	 CNAG_05387	
CNH00550	CNH00550-t26_1	 CNAG_05388	
CNH00560	CNH00560-t26_1	 CNAG_05389	
CNH00570	CNH00570-t26_1	 CNAG_05390	
CNH00580	CNH00580-t26_1	 CNAG_05391	
CNH00590	CNH00590-t26_1	 CNAG_10146	
CNH00600	CNH00600-t26_1	 CNAG_05392	
CNH00610	CNH00610-t26_1	 CNAG_05393	
CNH00620	CNH00620-t26_1	 CNAG_05394	
CNH00630	CNH00630-t26_1	 CNAG_05395	
CNH00650	CNH00650-t26_1	 CNAG_05396	
CNH00660	CNH00660-t26_1	 CNAG_05397	
CNH00670	CNH00670-t26_1	 CNAG_05398	
CNH00680	CNH00680-t26_1	 CNAG_10147	
CNH00690	CNH00690-t26_1	 CNAG_05400	
CNH00700	CNH00700-t26_1	 CNAG_05401	
CNH00710	CNH00710-t26_1	 CNAG_05402	
CNH00715	CNH00715-t26_1	 CNAG_05403	
CNH00720	CNH00720-t26_1	 CNAG_05404	
