[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNAG_03897	CNAG_03897-t26_1	 CNB03850	
CNAG_03898	CNAG_03898-t26_1	 CNB03860	
CNAG_03899	CNAG_03899-t26_1	 CNB03870	
CNAG_03900	CNAG_03900-t26_1	 CNB03880	
CNAG_03901	CNAG_03901-t26_1	 CNB03890	
CNAG_03902	CNAG_03902-t26_1	 CNB03900	
CNAG_03903	CNAG_03903-t26_1	 CNB03920	
CNAG_03904	CNAG_03904-t26_1	 CNB03930	
CNAG_03905	CNAG_03905-t26_1	 CNB03940	
CNAG_03906	CNAG_03906-t26_1	 CNB03945	
CNAG_03907	CNAG_03907-t26_1	 CNB03950	
CNAG_03908	CNAG_03908-t26_1	 CNB03960	
CNAG_03909	CNAG_03909-t26_1	 CNB03970	
CNAG_03910	CNAG_03910-t26_1	 CNB03980	
CNAG_03911	CNAG_03911-t26_1	 CNB04010	
CNAG_03912	CNAG_03912-t26_1	 CNB04020	
CNAG_03912	CNAG_03912-t26_2	 CNB04020	
CNAG_03913	CNAG_03913-t26_1	 CNB04025	
CNAG_03913	CNAG_03913-t26_2	 CNB04025	
CNAG_03914	CNAG_03914-t26_1	 CNB04030	
CNAG_03914	CNAG_03914-t26_2	 CNB04030	
CNAG_03915	CNAG_03915-t26_1	 CNB04040	
CNAG_03916	CNAG_03916-t26_1	 CNB04050	
CNAG_03917	CNAG_03917-t26_1	 CNB04060	
CNAG_03918	CNAG_03918-t26_1	 CNB04070	
CNAG_03919	CNAG_03919-t26_1	 CNB04080	
CNAG_03920	CNAG_03920-t26_1	 CNB04090	
CNAG_03921	CNAG_03921-t26_1	 CNB04100	
CNAG_03922	CNAG_03922-t26_1	 CNB04110	
CNAG_03923	CNAG_03923-t26_1	 CNB04120	
CNAG_03924	CNAG_03924-t26_1	 CNB04130	
CNAG_03925	CNAG_03925-t26_1	 CNB04140	
CNAG_03926	CNAG_03926-t26_1	 CNB04150	
CNAG_03927	CNAG_03927-t26_1	 CNB04160	
CNAG_03928	CNAG_03928-t26_1	 CNB04170	
CNAG_03929	CNAG_03929-t26_1	 CNB04180	
CNAG_03930	CNAG_03930-t26_1	 CNB04185	
CNAG_03931	CNAG_03931-t26_1	 CNB04190	
CNAG_03932	CNAG_03932-t26_1	 CNB04200	
CNAG_03933	CNAG_03933-t26_1	 CNB04210	
CNAG_03934	CNAG_03934-t26_1	 CNB04220	
CNAG_03935	CNAG_03935-t26_1	 CNB04230	
CNAG_03936	CNAG_03936-t26_1	 CNB04240, CNB04350	
CNAG_03937	CNAG_03937-t26_1	 CNB04245	
CNAG_03938	CNAG_03938-t26_1	 CNB04250	
CNAG_03939	CNAG_03939-t26_1	 CNB04260	
CNAG_03940	CNAG_03940-t26_1	 CNB04270	
CNAG_03941	CNAG_03941-t26_1	 CNB04280	
CNAG_03942	CNAG_03942-t26_1	 CNB04290	
CNAG_03944	CNAG_03944-t26_1	 CNB04310	
CNAG_03945	CNAG_03945-t26_1	 CNB04320	
CNAG_03946	CNAG_03946-t26_1	 CNB04330	
CNAG_03946	CNAG_03946-t26_2	 CNB04330	
CNAG_03948	CNAG_03948-t26_1	 CNB04240, CNB04350	
CNAG_03949	CNAG_03949-t26_1	 CNB04360, CNB04450	
CNAG_03950	CNAG_03950-t26_1	 CNB04370	
CNAG_03951	CNAG_03951-t26_1	 CNB04380	
CNAG_03952	CNAG_03952-t26_1	 CNB04400	
CNAG_03953	CNAG_03953-t26_1	 CNB04410	
CNAG_03953	CNAG_03953-t26_2	 CNB04410	
CNAG_03954	CNAG_03954-t26_1	 CNB04420	
CNAG_03955	CNAG_03955-t26_1	 CNB04430	
CNAG_03956	CNAG_03956-t26_1	 CNB04440	
CNAG_03957	CNAG_03957-t26_1	 CNB04360, CNB04450	
CNAG_03958	CNAG_03958-t26_1	 CNB04460	
CNAG_03959	CNAG_03959-t26_1	 CNB04470	
CNAG_03960	CNAG_03960-t26_1	 CNB04480	
CNAG_03961	CNAG_03961-t26_1	 CNB04500	
CNAG_03962	CNAG_03962-t26_1	 CNB04510	
CNAG_03963	CNAG_03963-t26_1	 CNB04520	
CNAG_03964	CNAG_03964-t26_1	 CNB04530	
CNAG_03965	CNAG_03965-t26_1	 CNB04540	
CNAG_03966	CNAG_03966-t26_1	 CNB04550	
CNAG_03967	CNAG_03967-t26_1	 CNB04560	
CNAG_03968	CNAG_03968-t26_1	 CNB04570	
CNAG_03973	CNAG_03973-t26_1	 CNB04610	
CNAG_03974	CNAG_03974-t26_1	 CNB04620, CNB04630	
CNAG_03975	CNAG_03975-t26_1	 CNB04640	
CNAG_03976	CNAG_03976-t26_1	 CNB04650	
CNAG_03977	CNAG_03977-t26_1	 CNB04660	
CNAG_03978	CNAG_03978-t26_1	 CNB04670	
CNAG_03979	CNAG_03979-t26_1	 CNB04680	
CNAG_03980	CNAG_03980-t26_1	 CNB04685	
CNAG_03980	CNAG_03980-t26_2	 CNB04685	
CNAG_03981	CNAG_03981-t26_1	 CNB04690	
CNAG_03982	CNAG_03982-t26_1	 CNB04700	
CNAG_03983	CNAG_03983-t26_1	 CNB04710	
CNAG_03984	CNAG_03984-t26_1	 CNB04715	
CNAG_03985	CNAG_03985-t26_1	 CNB04720	
CNAG_03986	CNAG_03986-t26_1	 CNB04730	
CNAG_03987	CNAG_03987-t26_1	 CNB04740	
CNAG_03988	CNAG_03988-t26_1	 CNB04750	
CNAG_03989	CNAG_03989-t26_1	 CNB04760	
CNAG_03991	CNAG_03991-t26_1	 CNB04770	
CNAG_03992	CNAG_03992-t26_1	 CNB04780	
CNAG_03992	CNAG_03992-t26_2	 CNB04780	
CNAG_03993	CNAG_03993-t26_1	 CNB04790	
CNAG_03994	CNAG_03994-t26_1	 CNB04800	
CNAG_03996	CNAG_03996-t26_1	 CNB04810	
CNAG_03997	CNAG_03997-t26_1	 CNB04815	
CNAG_03998	CNAG_03998-t26_1	 CNB04820	
CNAG_03999	CNAG_03999-t26_1	 CNB04830	
CNAG_04000	CNAG_04000-t26_1	 CNB04840	
CNAG_04001	CNAG_04001-t26_1	 CNB04850	
CNAG_04002	CNAG_04002-t26_1	 CNB04860	
CNAG_04003	CNAG_04003-t26_1	 CNB04870	
CNAG_04004	CNAG_04004-t26_1	 CNB04880	
CNAG_04005	CNAG_04005-t26_1	 CNB04890	
CNAG_04005	CNAG_04005-t26_2	 CNB04890	
CNAG_04006	CNAG_04006-t26_1	 CNB04895	
CNAG_04007	CNAG_04007-t26_1	 CNB04900	
CNAG_04008	CNAG_04008-t26_1	 CNB04905	
CNAG_04009	CNAG_04009-t26_1	 CNB04910	
CNAG_04010	CNAG_04010-t26_1	 CNB04920	
CNAG_04011	CNAG_04011-t26_1	 CNB04930	
CNAG_04012	CNAG_04012-t26_1	 CNB04940	
CNAG_04013	CNAG_04013-t26_1	 CNB04950	
CNAG_04014	CNAG_04014-t26_1	 CNB04960	
CNAG_04016	CNAG_04016-t26_1	 CNB04980	
CNAG_04017	CNAG_04017-t26_1	 CNB04990	
CNAG_04018	CNAG_04018-t26_1	 CNB05000	
CNAG_04021	CNAG_04021-t26_1	 CNB05030	
CNAG_04022	CNAG_04022-t26_1	 CNB05040	
CNAG_04023	CNAG_04023-t26_1	 CNB05050	
CNAG_04024	CNAG_04024-t26_1	 CNB05060	
CNAG_04025	CNAG_04025-t26_1	 CNB05080	
CNAG_04026	CNAG_04026-t26_1	 CNB05090	
CNAG_04027	CNAG_04027-t26_1	 CNB05100	
CNAG_04028	CNAG_04028-t26_1	 CNB05110	
CNAG_04028	CNAG_04028-t26_2	 CNB05110	
CNAG_04029	CNAG_04029-t26_1	 CNB05120	
CNAG_04031	CNAG_04031-t26_1	 CNB05130	
CNAG_04032	CNAG_04032-t26_1	 CNB05140	
CNAG_04033	CNAG_04033-t26_1	 CNB05150	
CNAG_04035	CNAG_04035-t26_1	 CNB05160	
CNAG_04036	CNAG_04036-t26_1	 CNB05180	
CNAG_04037	CNAG_04037-t26_1	 CNB05190	
CNAG_04038	CNAG_04038-t26_1	 CNB05200	
CNAG_04039	CNAG_04039-t26_1	 CNB05220	
CNAG_04040	CNAG_04040-t26_1	 CNB05230	
CNAG_04040	CNAG_04040-t26_2	 CNB05230	
CNAG_04041	CNAG_04041-t26_1	 CNB05240	
CNAG_04042	CNAG_04042-t26_1	 CNB05250	
CNAG_04043	CNAG_04043-t26_1	 CNB05260	
CNAG_04044	CNAG_04044-t26_1	 CNB05270	
CNAG_04045	CNAG_04045-t26_1	 CNB05280	
CNAG_04046	CNAG_04046-t26_1	 CNB05290	
CNAG_04047	CNAG_04047-t26_1	 CNB05310	
CNAG_04047	CNAG_04047-t26_2	 CNB05310	
CNAG_04048	CNAG_04048-t26_1	 CNB05320	
CNAG_04049	CNAG_04049-t26_1	 CNB05330	
CNAG_04050	CNAG_04050-t26_1	 CNB05340	
CNAG_04051	CNAG_04051-t26_1	 CNB05350	
CNAG_04052	CNAG_04052-t26_1	 CNB05360	
CNAG_04053	CNAG_04053-t26_1	 CNB05370	
CNAG_04054	CNAG_04054-t26_1	 CNB05380	
CNAG_04055	CNAG_04055-t26_1	 CNB05390	
CNAG_04056	CNAG_04056-t26_1	 CNB05400	
CNAG_04059	CNAG_04059-t26_1	 CNB02910, CNB05440	
CNAG_04060	CNAG_04060-t26_1	 CNB02910, CNB05440	
CNAG_04062	CNAG_04062-t26_1	 CNB05450	
CNAG_04063	CNAG_04063-t26_1	 CNB05460	
CNAG_04064	CNAG_04064-t26_1	 CNB05480	
CNAG_04065	CNAG_04065-t26_1	 CNB05490	
CNAG_04065	CNAG_04065-t26_2	 CNB05490	
CNAG_04066	CNAG_04066-t26_1	 CNB05500	
CNAG_04067	CNAG_04067-t26_1	 CNB05505	
CNAG_04068	CNAG_04068-t26_1	 CNB05510	
CNAG_04069	CNAG_04069-t26_1	 CNB05520	
CNAG_04070	CNAG_04070-t26_1	 CNB05530	
CNAG_04071	CNAG_04071-t26_1	 CNB05540	
CNAG_04072	CNAG_04072-t26_1	 CNB05550	
CNAG_04073	CNAG_04073-t26_1	 CNB05560	
CNAG_04074	CNAG_04074-t26_1	 CNB05570	
CNAG_04078	CNAG_04078-t26_1	 CNB05600	
CNAG_04079	CNAG_04079-t26_1	 CNB05610	
CNAG_04080	CNAG_04080-t26_1	 CNB05620	
CNAG_04081	CNAG_04081-t26_1	 CNB05630	
CNAG_04082	CNAG_04082-t26_1	 CNB05640	
CNAG_04083	CNAG_04083-t26_1	 CNB05650	
CNAG_04083	CNAG_04083-t26_2	 CNB05650	
CNAG_04085	CNAG_04085-t26_1	 CNB05660	
CNAG_04085	CNAG_04085-t26_2	 CNB05660	
CNAG_04086	CNAG_04086-t26_1	 CNB05670	
CNAG_04087	CNAG_04087-t26_1	 CNB05673	
CNAG_04088	CNAG_04088-t26_1	 CNB05675	
CNAG_04089	CNAG_04089-t26_1	 CNB05680	
CNAG_04090	CNAG_04090-t26_1	 CNB05690	
CNAG_04091	CNAG_04091-t26_1	 CNB05700	
CNAG_04092	CNAG_04092-t26_1	 CNB05710	
CNAG_04093	CNAG_04093-t26_1	 CNB05720	
CNAG_04094	CNAG_04094-t26_1	 CNB05730	
CNAG_04095	CNAG_04095-t26_1	 CNB05740	
CNAG_04096	CNAG_04096-t26_1	 CNB05750	
CNAG_04097	CNAG_04097-t26_1	 CNB05760	
CNAG_04098	CNAG_04098-t26_1	 CNB05770	
CNAG_04106	CNAG_04106-t26_1	 CNI04420	
CNAG_04107	CNAG_04107-t26_1	 CNI04410	
CNAG_04108	CNAG_04108-t26_1	 CNI04400	
CNAG_04109	CNAG_04109-t26_1	 CNI04390	
CNAG_04110	CNAG_04110-t26_1	 CNI04380	
CNAG_04111	CNAG_04111-t26_1	 CNI04370	
CNAG_04112	CNAG_04112-t26_1	 CNI04360	
CNAG_04113	CNAG_04113-t26_1	 CNI04350	
CNAG_04114	CNAG_04114-t26_1	 CNI04340	
CNAG_04115	CNAG_04115-t26_1	 CNI04320	
CNAG_04117	CNAG_04117-t26_1	 CNI04305	
CNAG_04118	CNAG_04118-t26_1	 CNI04290	
CNAG_04119	CNAG_04119-t26_1	 CNI04280	
CNAG_04120	CNAG_04120-t26_1	 CNI04270	
CNAG_04121	CNAG_04121-t26_1	 CNI04260	
CNAG_04121	CNAG_04121-t26_2	 CNI04260	
CNAG_04122	CNAG_04122-t26_1	 CNI04250	
CNAG_04127	CNAG_04127-t26_1	 CNI04230	
CNAG_04128	CNAG_04128-t26_1	 CNI04220	
CNAG_04129	CNAG_04129-t26_1	 CNI04190	
CNAG_04130	CNAG_04130-t26_1	 CNI02700	
CNAG_04131	CNAG_04131-t26_1	 CNI02710	
CNAG_04132	CNAG_04132-t26_1	 CNI02720	
CNAG_04132	CNAG_04132-t26_2	 CNI02720	
CNAG_04133	CNAG_04133-t26_1	 CNI02730	
CNAG_04136	CNAG_04136-t26_1	 CNI02750	
CNAG_04137	CNAG_04137-t26_1	 CNI02760	
CNAG_04139	CNAG_04139-t26_1	 CNI02770	
CNAG_04140	CNAG_04140-t26_1	 CNI02780	
CNAG_04141	CNAG_04141-t26_1	 CNI02790	
CNAG_04142	CNAG_04142-t26_1	 CNI02800	
CNAG_04143	CNAG_04143-t26_1	 CNI02805	
CNAG_04143	CNAG_04143-t26_2	 CNI02805	
CNAG_04146	CNAG_04146-t26_1	 CNI02860	
CNAG_04147	CNAG_04147-t26_1	 CNI02850	
CNAG_04148	CNAG_04148-t26_1	 CNI02840	
CNAG_04149	CNAG_04149-t26_1	 CNI02830	
CNAG_04150	CNAG_04150-t26_1	 CNI02870	
CNAG_04151	CNAG_04151-t26_1	 CNI02880	
CNAG_04152	CNAG_04152-t26_1	 CNI02890	
CNAG_04153	CNAG_04153-t26_1	 CNI02900	
CNAG_04154	CNAG_04154-t26_1	 CNI02910	
CNAG_04155	CNAG_04155-t26_1	 CNI02920	
CNAG_04156	CNAG_04156-t26_1	 CNI02930	
CNAG_04157	CNAG_04157-t26_1	 CNI02940	
CNAG_04158	CNAG_04158-t26_1	 CNI02950	
CNAG_04159	CNAG_04159-t26_1	 CNI02960	
CNAG_04161	CNAG_04161-t26_1	 CNI02970	
CNAG_04162	CNAG_04162-t26_1	 CNI02980	
CNAG_04163	CNAG_04163-t26_1	 CNI02990	
CNAG_04164	CNAG_04164-t26_1	 CNI03010	
CNAG_04165	CNAG_04165-t26_1	 CNI03020	
CNAG_04166	CNAG_04166-t26_1	 CNI03030	
CNAG_04166	CNAG_04166-t26_2	 CNI03030	
CNAG_04167	CNAG_04167-t26_1	 CNI03040	
CNAG_04168	CNAG_04168-t26_1	 CNI03050	
CNAG_04169	CNAG_04169-t26_1	 CNI03060	
CNAG_04170	CNAG_04170-t26_1	 CNI03070	
CNAG_04171	CNAG_04171-t26_1	 CNI03080	
CNAG_04172	CNAG_04172-t26_1	 CNI03090	
CNAG_04173	CNAG_04173-t26_1	 CNI03100	
CNAG_04174	CNAG_04174-t26_1	 CNI03110	
CNAG_04175	CNAG_04175-t26_1	 CNI03120	
CNAG_04175	CNAG_04175-t26_2	 CNI03120	
CNAG_04176	CNAG_04176-t26_1	 CNI03130	
CNAG_04177	CNAG_04177-t26_1	 CNI03140	
CNAG_04177	CNAG_04177-t26_2	 CNI03140	
CNAG_04178	CNAG_04178-t26_1	 CNI03150	
CNAG_04179	CNAG_04179-t26_1	 CNI03160	
CNAG_04180	CNAG_04180-t26_1	 CNI03170	
CNAG_04181	CNAG_04181-t26_1	 CNI03180	
CNAG_04182	CNAG_04182-t26_1	 CNI03190	
CNAG_04183	CNAG_04183-t26_1	 CNI03200	
CNAG_04184	CNAG_04184-t26_1	 CNI03210	
CNAG_04185	CNAG_04185-t26_1	 CNI03220	
CNAG_04186	CNAG_04186-t26_1	 CNI03230	
CNAG_04187	CNAG_04187-t26_1	 CNI03250	
CNAG_04188	CNAG_04188-t26_1	 CNI03260	
CNAG_04189	CNAG_04189-t26_1	 CNI03270	
CNAG_04190	CNAG_04190-t26_1	 CNI03280	
CNAG_04191	CNAG_04191-t26_1	 CNI03290	
CNAG_04192	CNAG_04192-t26_1	 CNI03300	
CNAG_04193	CNAG_04193-t26_1	 CNI03310	
CNAG_04194	CNAG_04194-t26_1	 CNI03320	
CNAG_04195	CNAG_04195-t26_1	 CNI03330	
CNAG_04196	CNAG_04196-t26_1	 CNI03340	
CNAG_04197	CNAG_04197-t26_1	 CNI03350	
CNAG_04198	CNAG_04198-t26_1	 CNI03370	
CNAG_04199	CNAG_04199-t26_1	 CNI03380	
CNAG_04200	CNAG_04200-t26_1	 CNI03390	
CNAG_04201	CNAG_04201-t26_1	 CNI03400	
CNAG_04202	CNAG_04202-t26_1	 CNI03410	
CNAG_04203	CNAG_04203-t26_1	 CNI03420	
CNAG_04204	CNAG_04204-t26_1	 CNI03430	
CNAG_04205	CNAG_04205-t26_1	 CNI03440	
CNAG_04205	CNAG_04205-t26_2	 CNI03440	
CNAG_04206	CNAG_04206-t26_1	 CNI03450	
CNAG_04207	CNAG_04207-t26_1	 CNI03460	
CNAG_04208	CNAG_04208-t26_1	 CNI03470	
CNAG_04209	CNAG_04209-t26_1	 CNI03480	
CNAG_04210	CNAG_04210-t26_1	 CNI03490	
CNAG_04211	CNAG_04211-t26_1	 CNI03520	
CNAG_04212	CNAG_04212-t26_1	 CNI03530	
CNAG_04213	CNAG_04213-t26_1	 CNI03540	
CNAG_04215	CNAG_04215-t26_1	 CNI03560	
CNAG_04217	CNAG_04217-t26_1	 CNI03590	
CNAG_04218	CNAG_04218-t26_1	 CNI03600	
CNAG_04219	CNAG_04219-t26_1	 CNI03610	
CNAG_04219	CNAG_04219-t26_2	 CNI03610	
CNAG_04220	CNAG_04220-t26_1	 CNI03620	
CNAG_04221	CNAG_04221-t26_1	 CNI03630	
CNAG_04222	CNAG_04222-t26_1	 CNI03640	
CNAG_04224	CNAG_04224-t26_1	 CNI03650	
CNAG_04224	CNAG_04224-t26_2	 CNI03650	
CNAG_04225	CNAG_04225-t26_1	 CNI03660	
CNAG_04226	CNAG_04226-t26_1	 CNI03670	
CNAG_04226	CNAG_04226-t26_2	 CNI03670	
CNAG_04227	CNAG_04227-t26_1	 CNI03680	
CNAG_04228	CNAG_04228-t26_1	 CNI03690	
CNAG_04229	CNAG_04229-t26_1	 CNI03700	
CNAG_04230	CNAG_04230-t26_1	 CNI03710	
CNAG_04231	CNAG_04231-t26_1	 CNI03720	
CNAG_04232	CNAG_04232-t26_1	 CNI03730	
CNAG_04233	CNAG_04233-t26_1	 CNI03740	
CNAG_04234	CNAG_04234-t26_1	 CNI03750	
CNAG_04235	CNAG_04235-t26_1	 CNI03760	
CNAG_04236	CNAG_04236-t26_1	 CNI03770	
CNAG_04237	CNAG_04237-t26_1	 CNI03780	
CNAG_04238	CNAG_04238-t26_1	 CNI03790	
CNAG_04239	CNAG_04239-t26_1	 CNI03800	
CNAG_04240	CNAG_04240-t26_1	 CNI03810	
CNAG_04241	CNAG_04241-t26_1	 CNI03820	
CNAG_04241	CNAG_04241-t26_2	 CNI03820	
CNAG_04242	CNAG_04242-t26_1	 CNI03830	
CNAG_04243	CNAG_04243-t26_1	 CNI03840	
CNAG_04244	CNAG_04244-t26_1	 CNI03850	
CNAG_04245	CNAG_04245-t26_1	 CNI03860	
CNAG_04245	CNAG_04245-t26_2	 CNI03860	
CNAG_04247	CNAG_04247-t26_1	 CNI03870	
CNAG_04248	CNAG_04248-t26_1	 CNI03880	
CNAG_04252	CNAG_04252-t26_1	 CNI03900	
CNAG_04253	CNAG_04253-t26_1	 CNI03910	
CNAG_04254	CNAG_04254-t26_1	 CNI03920	
CNAG_04255	CNAG_04255-t26_1	 CNI03930	
CNAG_04256	CNAG_04256-t26_1	 CNI03940	
CNAG_04257	CNAG_04257-t26_1	 CNI03950	
CNAG_04258	CNAG_04258-t26_1	 CNI03960	
CNAG_04259	CNAG_04259-t26_1	 CNI03970	
CNAG_04260	CNAG_04260-t26_1	 CNI03980	
CNAG_04261	CNAG_04261-t26_1	 CNI03990	
CNAG_04262	CNAG_04262-t26_1	 CNI04000	
CNAG_04262	CNAG_04262-t26_2	 CNI04000	
CNAG_04263	CNAG_04263-t26_1	 CNI04020	
CNAG_04264	CNAG_04264-t26_1	 CNI04030	
CNAG_04265	CNAG_04265-t26_1	 CNI04040	
CNAG_04266	CNAG_04266-t26_1	 CNI04050	
CNAG_04267	CNAG_04267-t26_1	 CNI04060	
CNAG_04268	CNAG_04268-t26_1	 CNI04070	
CNAG_04269	CNAG_04269-t26_1	 CNI04080	
CNAG_04270	CNAG_04270-t26_1	 CNI04090	
CNAG_04271	CNAG_04271-t26_1	 CNI04100	
CNAG_04272	CNAG_04272-t26_1	 CNI04110	
CNAG_04273	CNAG_04273-t26_1	 CNI04120	
CNAG_04274	CNAG_04274-t26_1	 CNI04130	
CNAG_04275	CNAG_04275-t26_1	 CNI04140	
CNAG_04276	CNAG_04276-t26_1	 CNI04150	
CNAG_04277	CNAG_04277-t26_1	 CNI04160	
CNAG_04278	CNAG_04278-t26_1	 CNI04170	
CNAG_04279	CNAG_04279-t26_1	 CNI04180	
CNAG_04281	CNAG_04281-t26_1	 CNI02680	
CNAG_04282	CNAG_04282-t26_1	 CNI02670	
CNAG_04283	CNAG_04283-t26_1	 CNI02660	
CNAG_04283	CNAG_04283-t26_2	 CNI02660	
CNAG_04284	CNAG_04284-t26_1	 CNI02650	
CNAG_04285	CNAG_04285-t26_1	 CNI02640	
CNAG_04286	CNAG_04286-t26_1	 CNI02630	
CNAG_04287	CNAG_04287-t26_1	 CNI02620	
CNAG_04288	CNAG_04288-t26_1	 CNI02610	
CNAG_04289	CNAG_04289-t26_1	 CNI02600	
CNAG_04290	CNAG_04290-t26_1	 CNI02590	
CNAG_04292	CNAG_04292-t26_1	 CNI02560	
CNAG_04293	CNAG_04293-t26_1	 CNI02550	
CNAG_04294	CNAG_04294-t26_1	 CNI02545	
CNAG_04295	CNAG_04295-t26_1	 CNI02540	
CNAG_04296	CNAG_04296-t26_1	 CNI02530	
CNAG_04297	CNAG_04297-t26_1	 CNI02520	
CNAG_04297	CNAG_04297-t26_2	 CNI02520	
CNAG_04298	CNAG_04298-t26_1	 CNI02510	
CNAG_04300	CNAG_04300-t26_1	 CNI02500	
CNAG_04301	CNAG_04301-t26_1	 CNI02490	
CNAG_04301	CNAG_04301-t26_2	 CNI02490	
CNAG_04302	CNAG_04302-t26_1	 CNI02480	
CNAG_04303	CNAG_04303-t26_1	 CNI02470	
CNAG_04304	CNAG_04304-t26_1	 CNI02460	
CNAG_04305	CNAG_04305-t26_1	 CNI02450	
CNAG_04306	CNAG_04306-t26_1	 CNI02440	
CNAG_04307	CNAG_04307-t26_1	 CNI02420	
CNAG_04308	CNAG_04308-t26_1	 CNI02410	
CNAG_04309	CNAG_04309-t26_1	 CNI02400	
CNAG_04310	CNAG_04310-t26_1	 CNI02390	
CNAG_04311	CNAG_04311-t26_1	 CNI02380	
CNAG_04312	CNAG_04312-t26_1	 CNI02370	
CNAG_04313	CNAG_04313-t26_1	 CNI02360	
CNAG_04314	CNAG_04314-t26_1	 CNI02330, CNI02350	
CNAG_04314	CNAG_04314-t26_2	 CNI02330, CNI02350	
CNAG_04315	CNAG_04315-t26_1	 CNI02340	
CNAG_04316	CNAG_04316-t26_1	 CNI02330, CNI02350	
CNAG_04317	CNAG_04317-t26_1	 CNI02320	
CNAG_04318	CNAG_04318-t26_1	 CNI02310	
CNAG_04319	CNAG_04319-t26_1	 CNI02300	
CNAG_04320	CNAG_04320-t26_1	 CNI02290	
CNAG_04321	CNAG_04321-t26_1	 CNI02280	
CNAG_04322	CNAG_04322-t26_1	 CNI02270	
CNAG_04323	CNAG_04323-t26_1	 CNI02260	
CNAG_04324	CNAG_04324-t26_1	 CNI02250	
CNAG_04325	CNAG_04325-t26_1	 CNI02240	
CNAG_04326	CNAG_04326-t26_1	 CNI02230	
CNAG_04327	CNAG_04327-t26_1	 CNI02220	
CNAG_04328	CNAG_04328-t26_1	 CNI02210	
CNAG_04329	CNAG_04329-t26_1	 CNI02200	
CNAG_04330	CNAG_04330-t26_1	 CNI02190	
CNAG_04331	CNAG_04331-t26_1	 CNI02180	
CNAG_04332	CNAG_04332-t26_1	 CNI02170	
CNAG_04333	CNAG_04333-t26_1	 CNI02160	
CNAG_04334	CNAG_04334-t26_1	 CNI02150	
CNAG_04335	CNAG_04335-t26_1	 CNI02140	
CNAG_04336	CNAG_04336-t26_1	 CNI02130	
CNAG_04338	CNAG_04338-t26_1	 CNI02120	
CNAG_04339	CNAG_04339-t26_1	 CNI02110	
CNAG_04339	CNAG_04339-t26_2	 CNI02110	
CNAG_04340	CNAG_04340-t26_1	 CNI02100	
CNAG_04341	CNAG_04341-t26_1	 CNI02090	
CNAG_04342	CNAG_04342-t26_1	 CNI02080	
CNAG_04343	CNAG_04343-t26_1	 CNI00180, CNI02070	
CNAG_04344	CNAG_04344-t26_1	 CNI02060	
CNAG_04345	CNAG_04345-t26_1	 CNI02050	
CNAG_04346	CNAG_04346-t26_1	 CNI02040	
CNAG_04347	CNAG_04347-t26_1	 CNI02030	
CNAG_04348	CNAG_04348-t26_1	 CNI02020	
CNAG_04349	CNAG_04349-t26_1	 CNI02010	
CNAG_04350	CNAG_04350-t26_1	 CNI02000	
CNAG_04350	CNAG_04350-t26_2	 CNI02000	
CNAG_04351	CNAG_04351-t26_1	 CNI01990	
CNAG_04352	CNAG_04352-t26_1	 CNI01980	
CNAG_04353	CNAG_04353-t26_1	 CNI01970	
CNAG_04353	CNAG_04353-t26_2	 CNI01970	
CNAG_04354	CNAG_04354-t26_1	 CNI01960	
CNAG_04355	CNAG_04355-t26_1	 CNI01950	
CNAG_04356	CNAG_04356-t26_1	 CNI01940	
CNAG_04357	CNAG_04357-t26_1	 CNI01930	
CNAG_04358	CNAG_04358-t26_1	 CNI01920	
CNAG_04358	CNAG_04358-t26_2	 CNI01920	
CNAG_04359	CNAG_04359-t26_1	 CNI01910	
CNAG_04360	CNAG_04360-t26_1	 CNI01900	
CNAG_04361	CNAG_04361-t26_1	 CNI01890	
CNAG_04362	CNAG_04362-t26_1	 CNI01880	
CNAG_04363	CNAG_04363-t26_1	 CNI01870	
CNAG_04364	CNAG_04364-t26_1	 CNI01850	
CNAG_04365	CNAG_04365-t26_1	 CNI01830	
CNAG_04366	CNAG_04366-t26_1	 CNI01825	
CNAG_04367	CNAG_04367-t26_1	 CNI01820	
CNAG_04368	CNAG_04368-t26_1	 CNI01810	
CNAG_04369	CNAG_04369-t26_1	 CNI01800	
CNAG_04370	CNAG_04370-t26_1	 CNI01790	
CNAG_04371	CNAG_04371-t26_1	 CNI01780	
CNAG_04372	CNAG_04372-t26_1	 CNI01770	
CNAG_04373	CNAG_04373-t26_1	 CNI01760	
CNAG_04374	CNAG_04374-t26_1	 CNI01540, CNI01750	
CNAG_04375	CNAG_04375-t26_1	 CNI01740	
CNAG_04376	CNAG_04376-t26_1	 CNI01730	
CNAG_04377	CNAG_04377-t26_1	 CNI01700	
CNAG_04378	CNAG_04378-t26_1	 CNI01690	
CNAG_04379	CNAG_04379-t26_1	 CNI01680	
CNAG_04380	CNAG_04380-t26_1	 CNI01670	
CNAG_04380	CNAG_04380-t26_2	 CNI01670	
CNAG_04381	CNAG_04381-t26_1	 CNI01660	
CNAG_04382	CNAG_04382-t26_1	 CNI01650	
CNAG_04383	CNAG_04383-t26_1	 CNI01640	
CNAG_04384	CNAG_04384-t26_1	 CNI01630	
CNAG_04385	CNAG_04385-t26_1	 CNI01620	
CNAG_04386	CNAG_04386-t26_1	 CNI01610	
CNAG_04387	CNAG_04387-t26_1	 CNI01600	
CNAG_04388	CNAG_04388-t26_1	 CNI01590	
